,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,fips
238,California,6083,Santa Barbara County,65736,129963,200288,-64227,0.328207381370826,0.6488806119188368,-0.3206732305480108,06083
239,California,6085,Santa Clara County,214612,617967,850522,-403355,0.2523297457326207,0.7265737982086296,-0.4742440524760088,06085
240,California,6087,Santa Cruz County,26937,114246,144796,-87309,0.1860341445896295,0.7890135086604603,-0.6029793640708307,06087
241,California,6089,Shasta County,60789,30000,92900,30789,0.6543487621097955,0.3229278794402583,0.3314208826695372,06089
242,California,6091,Sierra County,1142,730,1930,412,0.5917098445595855,0.3782383419689119,0.2134715025906736,06091
243,California,6093,Siskiyou County,13290,9593,23450,3697,0.5667377398720682,0.4090831556503198,0.1576545842217483,06093
244,California,6095,Solano County,69306,131639,205831,-62333,0.3367131287318237,0.6395489503524736,-0.3028358216206499,06095
245,California,6097,Sonoma County,61825,199938,268252,-138113,0.2304735845399102,0.7453364746581572,-0.514862890118247,06097
246,California,6099,Stanislaus County,104145,105841,214876,-1696,0.4846748822576742,0.4925678065488933,-0.0078929242912191,06099
247,California,6101,Sutter County,24375,17367,42640,7008,0.5716463414634146,0.4072936210131332,0.1643527204502814,06101
248,California,6103,Tehama County,19141,8911,28721,10230,0.6664461543818112,0.3102607847916159,0.3561853695901953,06103
249,California,6105,Trinity County,3188,2851,6258,337,0.5094279322467242,0.45557686161713,0.0538510706295941,06105
250,California,6107,Tulare County,77579,66105,146832,11474,0.5283521303258145,0.4502084014383785,0.0781437288874359,06107
251,California,6109,Tuolumne County,17689,11978,30401,5711,0.5818558600046051,0.3940001973619288,0.1878556626426762,06109
252,California,6111,Ventura County,162207,251388,422698,-89181,0.3837420569768487,0.5947224732551373,-0.2109804162782885,06111
253,California,6113,Yolo County,27292,67598,97264,-40306,0.2805971376871196,0.6949950649777924,-0.4143979272906728,06113
254,California,6115,Yuba County,17676,11230,29787,6446,0.593413233961124,0.377010105079397,0.2164031288817269,06115
255,Colorado,8001,Adams County,95657,134202,236735,-38545,0.4040678395674488,0.5668870255771221,-0.1628191860096732,08001
256,Colorado,8003,Alamosa County,3813,3759,7808,54,0.4883452868852459,0.4814293032786885,0.0069159836065573,08003
257,Colorado,8005,Arapahoe County,127323,213607,350183,-86284,0.3635898944266283,0.60998677834161,-0.2463968839149816,08005
258,Colorado,8007,Archuleta County,5189,3738,9144,1451,0.5674759405074365,0.4087926509186351,0.1586832895888014,08007
259,Colorado,8009,Baca County,1867,317,2225,1550,0.8391011235955056,0.1424719101123595,0.696629213483146,08009
260,Colorado,8011,Bent County,1503,732,2274,771,0.6609498680738787,0.3218997361477572,0.3390501319261214,08011
261,Colorado,8013,Boulder County,42501,159089,206111,-116588,0.206204423829878,0.7718607934559534,-0.5656563696260752,08013
262,Colorado,8014,Broomfield County,16295,29077,46632,-12782,0.3494381540572997,0.6235417738891749,-0.2741036198318751,08014
263,Colorado,8015,Chaffee County,6222,7160,13717,-938,0.4535977254501713,0.521980024786761,-0.0683822993365896,08015
264,Colorado,8017,Cheyenne County,993,131,1136,862,0.8741197183098591,0.1153169014084507,0.7588028169014084,08017
265,Colorado,8019,Clear Creek County,2754,3604,6548,-850,0.4205864386072083,0.550397067806964,-0.1298106291997556,08019
266,Colorado,8021,Conejos County,2286,1959,4333,327,0.5275790445418879,0.4521117009000692,0.0754673436418186,08021
267,Colorado,8023,Costilla County,741,1311,2094,-570,0.3538681948424069,0.6260744985673352,-0.2722063037249283,08023
268,Colorado,8025,Crowley County,1271,437,1750,834,0.7262857142857143,0.2497142857142857,0.4765714285714286,08025
269,Colorado,8027,Custer County,2474,1112,3634,1362,0.6807925151348376,0.3059988992845349,0.3747936158503027,08027
270,Colorado,8029,Delta County,13081,5887,19370,7194,0.6753226639132679,0.3039235931853381,0.3713990707279297,08029
271,Colorado,8031,Denver County,71618,313293,393827,-241675,0.1818514220711124,0.7955091956620547,-0.6136577735909423,08031
272,Colorado,8033,Dolores County,1089,341,1449,748,0.7515527950310559,0.2353347135955831,0.5162180814354727,08033
273,Colorado,8035,Douglas County,121270,104653,231599,16617,0.5236205683098805,0.4518715538495416,0.0717490144603388,08035
274,Colorado,8037,Eagle County,9892,18588,29140,-8696,0.3394646533973919,0.6378860672614962,-0.2984214138641043,08037
275,Colorado,8039,Elbert County,14027,4490,18983,9537,0.7389243006900912,0.236527419269873,0.5023968814202181,08039
276,Colorado,8041,El Paso County,202828,161941,378849,40887,0.5353795311588522,0.4274552658183075,0.1079242653405446,08041
277,Colorado,8043,Fremont County,17517,7369,25557,10148,0.6854090855734241,0.2883358766678405,0.3970732089055835,08043
278,Colorado,8045,Garfield County,14717,15427,30904,-710,0.4762166709811027,0.4991910432306498,-0.022974372249547,08045
279,Colorado,8047,Gilpin County,1833,2223,4186,-390,0.4378881987577639,0.531055900621118,-0.0931677018633539,08047
280,Colorado,8049,Grand County,4883,4710,9870,173,0.4947315096251266,0.4772036474164133,0.0175278622087132,08049
281,Colorado,8051,Gunnison County,3735,7132,11190,-3397,0.3337801608579088,0.6373547810545129,-0.3035746201966041,08051
282,Colorado,8053,Hinsdale County,353,255,632,98,0.5585443037974683,0.4034810126582278,0.1550632911392405,08053
283,Colorado,8055,Huerfano County,2203,2076,4406,127,0.5,0.4711756695415343,0.0288243304584657,08055
284,Colorado,8057,Jackson County,681,175,876,506,0.7773972602739726,0.1997716894977169,0.5776255707762556,08057
285,Colorado,8059,Jefferson County,148417,218396,377357,-69979,0.393306603561084,0.5787516860691599,-0.1854450825080759,08059
286,Colorado,8061,Kiowa County,795,98,903,697,0.8803986710963455,0.1085271317829457,0.7718715393133998,08061
287,Colorado,8063,Kit Carson County,3144,662,3871,2482,0.812193231723069,0.1710152415396538,0.6411779901834151,08063
288,Colorado,8065,Lake County,1497,2303,3961,-806,0.3779348649330977,0.5814188336278717,-0.203483968694774,08065
289,Colorado,8067,La Plata County,14233,20548,35667,-6315,0.3990523453051841,0.5761067653573331,-0.177054420052149,08067
290,Colorado,8069,Larimer County,91489,126120,224338,-34631,0.4078176679831325,0.5621874136347832,-0.1543697456516506,08069
291,Colorado,8071,Las Animas County,4284,3497,7961,787,0.5381233513377717,0.4392664238161035,0.0988569275216681,08071
292,Colorado,8073,Lincoln County,2135,470,2651,1665,0.8053564692568842,0.1772915880799698,0.6280648811769144,08073
293,Colorado,8075,Logan County,8087,2218,10532,5869,0.7678503608051652,0.2105962780098746,0.5572540827952905,08075
294,Colorado,8077,Mesa County,56894,31536,90622,25358,0.6278166449647988,0.3479949681092891,0.2798216768555097,08077
295,Colorado,8079,Mineral County,427,317,756,110,0.5648148148148148,0.4193121693121693,0.1455026455026454,08079
296,Colorado,8081,Moffat County,5670,1203,7026,4467,0.807002561912895,0.1712211784799316,0.6357813834329633,08081
297,Colorado,8083,Montezuma County,9306,5836,15500,3470,0.6003870967741936,0.376516129032258,0.2238709677419355,08083
298,Colorado,8085,Montrose County,16770,7687,24922,9083,0.6728994462723698,0.3084423401011155,0.3644571061712542,08085
299,Colorado,8087,Morgan County,9593,3876,13744,5717,0.697977299185099,0.2820139697322468,0.4159633294528522,08087
300,Colorado,8089,Otero County,5756,3605,9576,2151,0.6010860484544696,0.3764619883040935,0.224624060150376,08089
301,Colorado,8091,Ouray County,1577,2365,4020,-788,0.3922885572139303,0.5883084577114428,-0.1960199004975124,08091
302,Colorado,8093,Park County,6991,4903,12290,2088,0.5688364524003254,0.3989422294548413,0.1698942229454841,08093
303,Colorado,8095,Phillips County,1958,486,2485,1472,0.7879275653923541,0.1955734406438631,0.5923541247484909,08095
304,Colorado,8097,Pitkin County,2780,8989,11957,-6209,0.2324997909174542,0.7517772016392071,-0.5192774107217529,08097
305,Colorado,8099,Prowers County,4008,1458,5561,2550,0.7207336809926272,0.2621830606006114,0.4585506203920158,08099
306,Colorado,8101,Pueblo County,42252,43772,88299,-1520,0.4785105154078755,0.4957247533947156,-0.0172142379868401,08101
307,Colorado,8103,Rio Blanco County,3061,561,3691,2500,0.8293145489027364,0.1519913302628014,0.6773232186399349,08103
308,Colorado,8105,Rio Grande County,3660,2495,6305,1165,0.5804916732751785,0.3957176843774782,0.1847739888977003,08105
309,Colorado,8107,Routt County,5925,10582,16876,-4657,0.3510903057596586,0.62704432329936,-0.2759540175397013,08107
310,Colorado,8109,Saguache County,1413,1884,3389,-471,0.4169371496016524,0.5559161994688698,-0.1389790498672174,08109
311,Colorado,8111,San Juan County,202,342,563,-140,0.3587921847246891,0.6074600355239786,-0.2486678507992895,08111
312,Colorado,8113,San Miguel County,1136,3924,5147,-2788,0.2207110938410724,0.7623858558383524,-0.5416747619972799,08113
313,Colorado,8115,Sedgwick County,1121,301,1446,820,0.7752420470262794,0.2081604426002766,0.5670816044260027,08115
314,Colorado,8117,Summit County,5322,12631,18479,-7309,0.2880025975431571,0.6835326586936522,-0.3955300611504951,08117
315,Colorado,8119,Teller County,11241,5278,16939,5963,0.6636165062872661,0.3115886415963162,0.3520278646909499,08119
316,Colorado,8121,Washington County,2595,369,3008,2226,0.8626994680851063,0.1226728723404255,0.7400265957446808,08121
317,Colorado,8123,Weld County,96145,66060,166968,30085,0.5758289013463658,0.395644674428633,0.1801842269177327,08123
318,Colorado,8125,Yuma County,4107,785,4981,3322,0.8245332262597872,0.1575988757277655,0.6669343505320217,08125
319,Connecticut,9001,Fairfield County,169039,297505,472990,-128466,0.3573838770375695,0.6289879278631684,-0.2716040508255988,09001
320,Connecticut,9003,Hartford County,159024,283368,449336,-124344,0.3539088788790571,0.6306372069008492,-0.2767283280217921,09003
321,Connecticut,9005,Litchfield County,55601,50164,107544,5437,0.5170069924867962,0.4664509410101912,0.0505560514766049,09005
322,Connecticut,9007,Middlesex County,40665,56848,99203,-16183,0.4099170387992298,0.5730471860730019,-0.163130147273772,09007
323,Connecticut,9009,New Haven County,169892,242629,417980,-72737,0.4064596392171874,0.5804799272692474,-0.1740202880520599,09009
324,Connecticut,9011,New London County,57110,79459,139604,-22349,0.4090856995501561,0.5691742356952523,-0.1600885361450961,09011
325,Connecticut,9013,Tolland County,34819,44006,80546,-9187,0.4322871402676731,0.5463461872718695,-0.1140590470041963,09013
326,Connecticut,9015,Windham County,29141,26701,57077,2440,0.510555915692836,0.4678066471608529,0.042749268531983,09015
327,Delaware,10001,Kent County,41009,44552,87025,-3543,0.4712324044814708,0.5119448434357943,-0.0407124389543234,10001
328,Delaware,10003,New Castle County,88364,195034,287633,-106670,0.3072109250329413,0.6780654514607156,-0.3708545264277743,10003
329,Delaware,10005,Sussex County,71230,56682,129352,14548,0.5506679448327045,0.4381996412888861,0.1124683035438183,10005
330,District of Columbia,11001,District of Columbia,18586,317323,344356,-298737,0.0539732137671479,0.9214969392140692,-0.8675237254469212,11001
331,Florida,12001,Alachua County,50972,89704,142604,-38732,0.3574373790356511,0.629042663599899,-0.2716052845642479,12001
332,Florida,12003,Baker County,11911,2037,14059,9874,0.8472153069208336,0.1448893946937904,0.7023259122270431,12003
333,Florida,12005,Bay County,66097,25614,93024,40483,0.7105370657034744,0.2753482972136223,0.4351887684898521,12005
334,Florida,12007,Bradford County,10334,3160,13632,7174,0.7580692488262911,0.2318075117370892,0.526261737089202,12007
335,Florida,12009,Brevard County,207883,148549,360764,59334,0.5762298899003226,0.4117622600924704,0.1644676298078522,12009
336,Florida,12011,Broward County,333409,618752,957672,-285343,0.3481452940046279,0.646100126139221,-0.297954832134593,12011
337,Florida,12013,Calhoun County,5274,1209,6526,4065,0.8081520073551947,0.1852589641434263,0.6228930432117683,12013
338,Florida,12015,Charlotte County,73243,42273,116340,30970,0.629559910606842,0.3633574007220216,0.2662025098848203,12015
339,Florida,12017,Citrus County,65352,27092,93208,38260,0.7011415329156295,0.290661745772895,0.4104797871427345,12017
340,Florida,12019,Clay County,84480,38317,124405,46163,0.6790723845504602,0.3080020899481532,0.3710702946023069,12019
341,Florida,12021,Collier County,128950,77621,207818,51329,0.6204948560759895,0.3735047012289599,0.2469901548470295,12021
342,Florida,12023,Columbia County,23836,8914,33042,14922,0.7213849040614975,0.2697778584831427,0.4516070455783548,12023
343,Florida,12027,DeSoto County,8313,4259,12659,4054,0.6566869420965321,0.336440477130895,0.3202464649656371,12027
344,Florida,12029,Dixie County,6759,1365,8167,5394,0.8275988735153668,0.1671360352638667,0.6604628382515,12029
345,Florida,12031,Duval County,233762,252556,492820,-18794,0.4743354571648878,0.5124710847774036,-0.0381356276125157,12031
346,Florida,12033,Escambia County,96674,70929,170372,25745,0.5674289202451107,0.4163184091282605,0.1511105111168502,12033
347,Florida,12035,Flagler County,43043,28161,71716,14882,0.6001868481231525,0.3926738803056501,0.2075129678175024,12035
348,Florida,12037,Franklin County,4675,2120,6849,2555,0.6825813987443422,0.3095342385749745,0.3730471601693677,12037
349,Florida,12039,Gadsden County,7465,16153,23762,-8688,0.3141570574867435,0.6797828465617373,-0.3656257890749937,12039
350,Florida,12041,Gilchrist County,7895,1700,9685,6195,0.8151781104801239,0.1755291688177594,0.6396489416623645,12041
351,Florida,12043,Glades County,3782,1385,5193,2397,0.7282880801078375,0.2667051800500674,0.4615829000577701,12043
352,Florida,12045,Gulf County,6113,1985,8163,4128,0.7488668381722406,0.2431704030380987,0.505696435134142,12045
353,Florida,12047,Hamilton County,3815,1963,5830,1852,0.6543739279588336,0.3367066895368782,0.3176672384219554,12047
354,Florida,12049,Hardee County,6122,2298,8485,3824,0.7215085444902769,0.2708308780200353,0.4506776664702415,12049
355,Florida,12051,Hendry County,7906,4929,12940,2977,0.6109737248840804,0.3809119010819165,0.2300618238021639,12051
356,Florida,12053,Hernando County,70412,37519,108922,32893,0.6464442445052423,0.3444575016984631,0.3019867428067792,12053
357,Florida,12055,Highlands County,34873,16938,52170,17935,0.668449300364194,0.3246693502012651,0.3437799501629289,12055
358,Florida,12057,Hillsborough County,327398,376367,712063,-48969,0.459787968199443,0.5285585685536252,-0.0687706003541821,12057
359,Florida,12059,Holmes County,8080,924,9068,7156,0.8910454344949272,0.1018967798853109,0.7891486546096163,12059
360,Florida,12061,Indian River County,58872,37844,97484,21028,0.6039144885314514,0.3882072955561938,0.2157071929752575,12061
361,Florida,12063,Jackson County,15488,6766,22419,8722,0.6908425888755074,0.3017975824077791,0.3890450064677283,12063
362,Florida,12065,Jefferson County,4479,3897,8451,582,0.5299964501242457,0.4611288604898828,0.0688675896343628,12065
363,Florida,12067,Lafayette County,3128,510,3658,2618,0.8551120831055221,0.1394204483324221,0.7156916347731,12067
364,Florida,12069,Lake County,125859,83505,211314,42354,0.5956018058434368,0.3951702206195519,0.2004315852238848,12069
365,Florida,12071,Lee County,233247,157695,393899,75552,0.5921492565353047,0.4003437429391798,0.1918055135961248,12071
366,Florida,12073,Leon County,57453,103517,162929,-46064,0.3526259904621031,0.6353503673379202,-0.282724376875817,12073
367,Florida,12075,Levy County,16749,6205,23145,10544,0.7236552171095268,0.2680924605746381,0.4555627565348887,12075
368,Florida,12077,Liberty County,2846,694,3561,2152,0.7992137040157259,0.1948890761022184,0.6043246279135074,12077
369,Florida,12079,Madison County,5576,3747,9380,1829,0.594456289978678,0.3994669509594882,0.1949893390191898,12079
370,Florida,12081,Manatee County,124987,90166,216958,34821,0.5760884595175103,0.4155919578904672,0.160496501627043,12081
371,Florida,12083,Marion County,127826,74858,204376,52968,0.6254452577602067,0.366275883665401,0.2591693740948056,12083
372,Florida,12085,Martin County,61168,36893,98726,24275,0.6195733646658428,0.3736908210603083,0.2458825436055344,12085
373,Florida,12086,Miami-Dade County,532833,617864,1156816,-85031,0.4606030691138435,0.5341074120689894,-0.0735043429551458,12086
374,Florida,12087,Monroe County,25693,21881,48029,3812,0.5349476358033688,0.4555789210685211,0.0793687147348476,12087
375,Florida,12089,Nassau County,42566,15564,58811,27002,0.7237761643230008,0.2646443692506504,0.4591317950723504,12089
376,Florida,12091,Okaloosa County,79798,34248,116373,45550,0.6857088843632114,0.2942950684437111,0.3914138159195002,12091
377,Florida,12093,Okeechobee County,11470,4390,15954,7080,0.7189419581296227,0.2751661025448163,0.4437758555848063,12093
378,Florida,12095,Orange County,245398,395014,647403,-149616,0.3790498344925803,0.6101516366158328,-0.2311018021232525,12095
379,Florida,12097,Osceola County,73480,97297,172436,-23817,0.4261291145700434,0.5642499246097102,-0.1381208100396668,12097
380,Florida,12099,Palm Beach County,334711,433572,773158,-98861,0.4329141003520625,0.5607805907718733,-0.1278664904198106,12099
381,Florida,12101,Pasco County,179621,119073,301970,60548,0.5948306123124814,0.3943206278769414,0.2005099844355399,12101
